0.000000000000000000e+00,3.410605131648480892e-13,4.263256414560601115e-14,1.563194018672220409e-13,2.700062395888380201e-13
2.863534675615212466e-01,1.075282314218664714e+00,3.796246224768471400e-01,5.024006275465531246e-01,5.476184014446453752e+00
5.727069351230424932e-01,2.421606651092421014e+00,1.852180874242233211e+00,1.714378769012889547e+00,3.111534106093993834e+00
8.590604026845637398e-01,1.087906811706853993e+01,3.378589825386610013e+00,1.898752786332558173e+00,1.691686719540040329e+01
1.145413870246084986e+00,7.507631273281935691e+00,1.976154634353948669e+00,1.027237735066231616e+00,1.556908828510577969e+01
1.431767337807606122e+00,9.752466457813339318e+00,1.213758943913563648e+00,4.741429466823179895e-01,1.707152023067089175e+01
1.718120805369127480e+00,7.711859973834741311e+00,4.169875237658014377e+00,9.199435134759450516e-01,9.996593673165707017e+00
2.004474272930648837e+00,1.452076118269149285e+00,4.799857097178889198e+00,2.134865723087191913e+00,6.169190774023024737e+00
2.290827740492169973e+00,2.391725972953606671e+00,5.839392137571891794e+00,1.811710902690646385e+00,5.355799825010598703e+00
2.577181208053691108e+00,5.715538547159718874e+00,4.893616621308631842e+00,1.916171158536660313e+00,7.884516751044934324e+00
2.863534675615212244e+00,3.377569494643561043e+00,2.203426354346721627e+00,2.525822446409896060e-01,7.050053293128880405e+00
3.149888143176733823e+00,6.044183151459032288e+00,2.735292806653009112e+00,3.798106023059249492e-01,8.186326508293214843e+00
3.436241610738254959e+00,7.717081657285369545e+00,1.549567166232017623e+00,1.158266287295109720e+00,1.145255010884161706e+01
3.722595078299776095e+00,1.973806983499458045e+00,1.409239092999206688e+00,8.369937113580451227e-01,5.858052608018365248e+00
4.008948545861297674e+00,4.134391063211445783e+00,1.884001288609690627e+00,2.152557901089049874e+00,6.428417663981410790e+00
4.295302013422818810e+00,6.532734633150455439e-01,1.819735264712177614e+00,1.409760858491650559e+00,3.697199263148892356e+00
4.581655480984339945e+00,2.325457431511011919e+00,6.006819615325186268e-01,1.317044577961218099e+00,5.851309771887298616e+00
4.868008948545861081e+00,1.228469300949035947e+00,2.337133992719491182e+00,7.727143230626042358e-01,4.526129688608808155e-01
5.154362416107382217e+00,2.990659550535824440e+00,3.382105896912701581e+00,6.336449627272853213e-01,5.083583221872460811e+00
5.440715883668903352e+00,2.492015864030652672e+00,2.394435442119122293e+00,9.006275778350409933e-01,3.278701426703313437e+00
5.727069351230424488e+00,3.702704681340990955e+00,9.628976950422020176e-01,1.216315395646221154e+00,4.817261481031889225e+00
6.013422818791946511e+00,1.803064833829544078e+00,1.113617091706505358e+00,1.397542023044787030e+00,3.271442170132034644e+00
6.299776286353467647e+00,3.626937698451440539e+00,1.858938589824871812e+00,1.014628923992185072e+00,4.155516107952196059e+00
6.586129753914988783e+00,3.736416630584839638e+00,7.537167572015610606e-01,5.995720697813037292e-01,5.136847828271285721e+00
6.872483221476509918e+00,7.279739231312635228e-01,1.064028300144312933e+00,9.547308682491845166e-01,3.360515115272530995e+00
7.158836689038031054e+00,1.953887468674409433e+00,4.773503176671203274e-01,1.042795603890942502e+00,4.463897567992621163e+00
7.445190156599552189e+00,1.104539311085759312e+00,1.184601794783927131e+00,3.745770589987650334e-01,2.060071095988857071e+00
7.731543624161073325e+00,2.015998160376971438e+00,9.671171416149093591e-01,8.654206464631567508e-01,3.853378157535710891e+00
8.017897091722595349e+00,1.006213460074114607e+00,1.156794936553366737e+00,9.590460318685369856e-01,1.506490767413848131e+00
8.304250559284115596e+00,1.871172984522373017e+00,1.619962236196643979e-01,2.032360646837370055e-01,2.682725422192143938e+00
8.590604026845637620e+00,1.776734250649012248e+00,1.125950995637031715e+00,8.018568784446694631e-01,3.317476573610321111e+00
8.876957494407157867e+00,2.762569858098417264e+00,1.609023851099738112e+00,3.573357921329404219e-01,3.920986518627217254e+00
9.163310961968679891e+00,6.663189838552255884e-01,8.332071336171276155e-01,8.858233453266196600e-01,2.090949568869305608e+00
9.449664429530201915e+00,1.367774352464820042e+00,1.165547475711601555e+00,6.106539538767882247e-01,3.038020785629556464e+00
9.736017897091722162e+00,1.830459016979664399e+00,1.453451260137339496e-01,5.616110108769335474e-01,2.897891069046924173e+00
1.002237136465324419e+01,3.694698763772305217e+00,7.394888472687634051e-01,4.491532039634047457e-01,2.525036422939848535e+00
1.030872483221476443e+01,1.175427018362966480e+00,7.336010190155560773e-01,9.052543002891995094e-01,1.681725238827973312e+00
1.059507829977628646e+01,1.650207001527214556e+00,1.592864106518310674e+00,8.071045730240815619e-01,6.253190726425120749e-01
1.088143176733780670e+01,5.640357883314722764e-01,3.610584705094004310e-01,6.812343501447401528e-02,1.172537866626682357e+00
1.116778523489932873e+01,2.934278592515003670e+00,1.555611393647520879e+00,7.007682190039857817e-01,2.252234856842922017e+00
1.145413870246084898e+01,8.639078217895588274e-01,5.394873671260597137e-01,9.781725015935123224e-01,3.234906833092396017e+00
1.174049217002237100e+01,1.765894771153487142e+00,1.276758280399244549e+00,3.178752914194489243e-01,2.389477883991840468e+00
1.202684563758389302e+01,2.157929452388611669e+00,1.158722579215720527e+00,1.350669897970393940e+00,2.175422424821451983e+00
1.231319910514541327e+01,8.015527032993920997e-01,1.059228671922229248e+00,3.925418255450641714e-01,1.423265115230339717e+00
1.259955257270693529e+01,7.236291042709739330e-01,1.106708098004459906e+00,4.774001195311664003e-01,1.322879504978278442e+00
1.288590604026845554e+01,3.338082328404314847e-01,2.115659523782060236e-01,9.964524634331635433e-02,1.138270663382498604e+00
1.317225950782997757e+01,8.547121129607404555e-01,1.405643660613947521e+00,9.714981957187336370e-01,1.798277112983797554e+00
1.345861297539149781e+01,1.489796049089243235e+00,1.389349599344004149e+00,9.390790677387245156e-01,1.142822846750052967e+00
1.374496644295301984e+01,2.071417218872971810e-01,1.114601302377386194e+00,1.007532857139410654e+00,8.355266855659773118e-01
1.403131991051454186e+01,1.206270956865583388e+00,5.758149966561608712e-01,5.147626129404184736e-01,2.113293948289874269e+00
1.431767337807606211e+01,1.371608481510282251e+00,1.924457968446041445e+00,1.087636309973212478e+00,2.054327717030756784e+00
1.460402684563758413e+01,1.737446911563440777e+00,4.895873191033469074e-01,1.147821350269543350e+00,2.119454301199799939e+00
1.489038031319910438e+01,1.707175311531816009e+00,1.893765678467427271e-01,1.339157864181472535e+00,1.754199387420552592e+00
1.517673378076062640e+01,2.514483103674877373e+00,1.937575075587054885e+00,6.018318254366570308e-01,3.010787599295558170e+00
1.546308724832214665e+01,2.640201734426857350e+00,1.239173724336096072e+00,1.016980832925556300e+00,3.454869348454624678e+00
1.574944071588366867e+01,1.198832795775189197e+00,9.619252526671357995e-01,5.241300694639235980e-01,1.386965757955012313e+00
1.603579418344519070e+01,1.116509966436376677e+00,1.940131794291704015e+00,2.416992700807008898e+00,1.038958474393549158e+00
1.632214765100671272e+01,1.736501906950910001e+00,1.208189376392035719e+00,4.796155481979912372e-01,1.925909642021691015e+00
1.660850111856823119e+01,6.717985927825305126e-01,2.568629257411528144e+00,3.671410356944143860e+00,1.508481241909573445e+00
1.689485458612975322e+01,1.829050624015549298e+00,3.423056993331381470e+00,1.304078395077278740e+00,2.674081758128227460e+00
1.718120805369127524e+01,1.454745293589193134e+00,6.541600615205099833e-01,9.687030410834519545e-01,2.450729791470014352e+00
1.746756152125279726e+01,4.284544063022426297e-01,1.056610961480841215e+00,2.046996112768686871e+00,8.316853356386344487e-01
1.775391498881431573e+01,1.767952797740278692e+00,1.164302862852552911e+00,2.158549664660314615e+00,2.303674233577372554e+00
1.804026845637583776e+01,2.201988786303894940e+00,1.458463462322941995e+00,1.908626696361783281e+00,2.445565432417426965e+00
1.832662192393735978e+01,1.235785392485067691e+00,3.818136768298304951e+00,7.453947237563567363e-01,1.852957669146030995e+00
1.861297539149888181e+01,1.053152777310623289e+00,2.159136000035680070e+00,3.135700930339802905e+00,9.463367975023755374e-01
1.889932885906040383e+01,1.410413931764170403e+00,6.429832900947742846e-01,3.857901541706814541e+00,1.660252608852402334e+00
1.918568232662192230e+01,1.054779311846582468e+00,7.414121180927057964e-01,3.908895816289015723e+00,4.502268054584478429e-01
1.947203579418344432e+01,1.879952602096682357e+00,6.146109023782575509e-01,2.196085106621767480e+00,1.109013014879828729e+00
1.975838926174496635e+01,3.818708355038286317e+00,1.454758178663410506e+00,2.530245150515666008e+00,4.686195169806228300e+00
2.004474272930648837e+01,4.344310665775251157e-01,1.269271197134364870e+00,2.772550770710027646e+00,1.320182146022359504e+00
2.033109619686800684e+01,1.929394632117401143e+00,1.598903956690869155e+00,5.172700657429861515e+00,2.737349999309256710e+00
2.061744966442952887e+01,1.821596683453015952e+00,9.113262924138615384e-01,2.770985600280222005e+00,1.596053394162021855e+00
2.090380313199105089e+01,1.825819229292535706e+00,1.138166501260012176e+00,2.180119056442777037e+00,1.944212431218259152e+00
2.119015659955257291e+01,1.982727379757403874e+00,1.146746580812978644e+00,1.866664082886181131e+00,2.541518648742944642e+00
2.147651006711409494e+01,1.666328993937818748e+00,1.051084831165476574e+00,2.162544863869292566e+00,1.700254168970400048e+00
2.176286353467561341e+01,2.765654110717273628e+00,2.162492676831416105e+00,2.629702930534179028e+00,2.117628644821080375e+00
2.204921700223713543e+01,1.444738035810900767e+00,2.691961211639418483e+00,4.612065825199764824e+00,1.072659793080154467e+00
2.233557046979865746e+01,3.301024397826112455e+00,1.274110211145749405e+00,2.738644467864346677e+00,3.850577757857843064e+00
2.262192393736017948e+01,1.371792956722486467e+00,8.485544472199894050e-01,3.538656243481487884e+00,6.735574342290515659e-01
2.290827740492169795e+01,1.661988924395881861e+00,1.533071296472617639e+00,2.990035611339928678e+00,1.425552203789557604e+00
2.319463087248321997e+01,6.105114462677589948e-01,1.564688364185793823e+00,6.260333691109832843e-01,1.021721298408534206e+00
2.348098434004474200e+01,2.012983431955554181e+00,2.203190722651993561e+00,3.857743792902995406e+00,2.536100478231841038e+00
2.376733780760626402e+01,1.796533404050891347e+00,3.467921691733047762e+00,3.586593479711238430e+00,1.992839581580249764e+00
2.405369127516778605e+01,1.744592734330333350e+00,1.863390532213467177e+00,1.176598872829830222e+00,1.955466407190876721e+00
2.434004474272930452e+01,1.078584320054519985e+00,1.504224724235503796e+00,4.574578393506477880e+00,1.361017868937940412e+00
2.462639821029082654e+01,1.057002752687136615e+00,2.547433396239453973e+00,1.298865228057987542e+00,1.212026988138111827e+00
2.491275167785234856e+01,4.631441354342189953e+00,2.681804033906298290e+00,4.223506985694597482e+00,4.939817377765487905e+00
2.519910514541387059e+01,2.294240861322614400e+00,1.967286860252255298e+00,1.739122353164949120e+00,2.488558048205168127e+00
2.548545861297539261e+01,3.980965958711195629e+00,5.150744427782942836e+00,2.179046928171868291e+00,4.221093671403944647e+00
2.577181208053691108e+01,3.204442191209211810e+00,1.266734654999152276e+00,1.629452108937025745e+00,3.784931559445855243e+00
2.605816554809843311e+01,2.672867807092979553e-01,5.562023130397903969e-01,5.928561545060190285e-01,5.332050514236460481e-01
2.634451901565995513e+01,1.487540298511354386e+00,2.239355849480605176e+00,1.861838038365293824e-01,1.842197391378431526e+00
2.663087248322147715e+01,4.789819442781931835e-01,1.209047726163963832e+00,1.647740375410372771e+00,2.207969942927031914e-01
2.691722595078299562e+01,2.992898146502940726e+00,2.748130491843884027e+00,1.882603012065437120e+00,3.529775777735118414e+00
2.720357941834451765e+01,2.729858732285180167e+00,1.881879323790716096e+00,2.342977230381027454e+00,2.967017453815299355e+00
2.748993288590603967e+01,3.091503633739755674e+00,1.151411139951844520e+00,2.437141840858768393e+00,2.820021934721403056e+00
2.777628635346756170e+01,3.030295248828965615e+00,3.039695316424489757e+00,1.782253511208111929e+00,3.417358304951916281e+00
2.806263982102908372e+01,9.532373689038067255e-01,2.777280308277899401e+00,1.263895003161914055e+00,6.918113098261331473e-01
2.834899328859060219e+01,6.203772878979028071e-01,2.717076035930095390e+00,2.018658029368789020e+00,8.380324492844080098e-01
2.863534675615212421e+01,1.733657815129534541e+00,1.034578430713150921e+00,7.374891827787273257e-01,1.976061726113388373e+00
2.892170022371364624e+01,7.748435885675754031e-01,7.660647397632042166e-01,7.076127472771687188e-01,9.817485828321224073e-01
2.920805369127516826e+01,8.614783985015503909e-01,2.211211909832162092e+00,4.468702190538803576e-01,8.360018694372617354e-01
2.949440715883668673e+01,7.884539675189363717e-01,6.198003381302905623e-01,4.087046294747181396e-01,8.624915452470520716e-01
2.978076062639820876e+01,4.149203313008318350e-01,1.562653755138597056e+00,2.306921817547389342e+00,7.651535689876799440e-01
3.006711409395973078e+01,1.721028280848632130e-01,6.026337210574238545e-01,9.867080242545848145e-01,8.037071083056133991e-02
3.035346756152125280e+01,6.339491887360978462e-01,2.782659544501380200e+00,1.329318850085758008e+00,7.967708947619132065e-01
3.063982102908277483e+01,2.561251749248758980e+00,2.062175803756044257e+00,1.503868668934589037e+00,3.282336102261773636e+00
3.092617449664429330e+01,1.932989998300886914e+00,1.911860162393804741e+00,2.494971197114319139e+00,2.306982422935483612e+00
3.121252796420581532e+01,2.058893664108783828e+00,2.010567408450494753e+00,1.650047288271222712e+00,2.102245689132315132e+00
3.149888143176733735e+01,7.317337011580092865e-01,1.439199346234908417e-01,7.774506788083612729e-01,9.885285542317545637e-01
3.178523489932885937e+01,1.744100284801971101e+00,1.651786705593413895e+00,1.226460995105526308e+00,1.985301438903350979e+00
3.207158836689038139e+01,7.316723547806671668e-01,4.028939699035483657e-01,2.066865252427697364e+00,1.126238961309384834e+00
3.235794183445189987e+01,1.093732609044260062e+00,2.064113199417738631e+00,1.352293884866030860e+00,9.386210089488309372e-01
3.264429530201342544e+01,2.952516227620002320e-01,4.607904841305404120e-01,9.822677999039304275e-01,5.616107166944492857e-01
3.293064876957494391e+01,1.032779912707304293e+00,1.391103261512486755e+00,1.782479592789577127e+00,1.484802875548889345e+00
3.321700223713646238e+01,1.311608890044689835e+00,9.554364757676798714e-01,9.678190124426602203e-01,1.365524327266453453e+00
3.350335570469798796e+01,1.447502416359029986e+00,1.273049463814975413e+00,1.426606255895381370e+00,9.754300695070614591e-01
3.378970917225950643e+01,6.252350621499860317e-01,1.455829857729333376e+00,1.123001722827326798e+00,1.657963817054536326e-01
3.407606263982102490e+01,2.191785783857905123e+00,2.163947125529192217e+00,2.738263460393447701e+00,1.718964742474117680e+00
3.436241610738255048e+01,1.269702273190052466e+00,1.276288313410609332e+00,8.468801346877571357e-01,1.482606677483780055e+00
3.464876957494406895e+01,3.810564435461311072e-01,1.074871896288460249e+00,1.794282498153118244e+00,1.768621629373337001e-01
3.493512304250559453e+01,5.411396320110707370e-01,1.103120312119663993e+00,1.087077232627106094e+00,2.470221903460633472e-01
3.522147651006711300e+01,1.159141933775847733e+00,1.005904733020219544e+00,5.151842051213768592e-01,9.847358448638419137e-01
3.550782997762863147e+01,9.167144236886869413e-01,2.503740099996568103e-01,1.729168783358146388e+00,1.037071048472706591e+00
3.579418344519015704e+01,3.224814846487402131e-01,1.128259368756673764e+00,8.356467059416040621e-01,4.490646958319456372e-01
3.608053691275167552e+01,1.116276943328882831e+00,8.157733504341512232e-01,1.359117793122162299e+00,8.986977136993614668e-01
3.636689038031320109e+01,1.993399120652245893e+00,1.592139284635055718e+00,5.484254906373792204e-01,1.947826771965321502e+00
3.665324384787471956e+01,1.157777438226274436e+00,3.791593629134401011e-01,1.840772616978278431e-01,1.526269917629048622e+00
3.693959731543623803e+01,8.513295988701254924e-01,1.420760545931932128e+00,2.499457606546997557e+00,9.608382923026711486e-01
3.722595078299776361e+01,1.107621512394129981e+00,1.584115364692941563e+00,9.342437050077204708e-01,8.236775666930833406e-01
3.751230425055928208e+01,1.974544900239603440e-01,6.176897939090256751e-01,1.470578590983233180e+00,5.202351585087897634e-01
3.779865771812080766e+01,8.071604086493484598e-01,7.728959902780201396e-01,1.452257426586361699e+00,6.757637566827041642e-01
3.808501118568232613e+01,9.254033532683492158e-01,1.540120096978675912e+00,2.135161278893837888e+00,1.107777732360695877e+00
3.837136465324384460e+01,1.155572538179096220e+00,1.028307012719901659e+00,1.037536322125514943e+00,1.432333187087348803e+00
3.865771812080537018e+01,8.482577474389443317e-01,1.421252479561460724e+00,1.531278656989275566e-01,9.846301710665639195e-01
3.894407158836688865e+01,1.184546809708981741e-01,1.779508259670060100e-01,7.550896758478049531e-01,2.496280511939322488e-01
3.923042505592841422e+01,6.876431815518196933e-01,7.558369029875092737e-01,1.998753236450227233e-01,6.553565909013399082e-01
3.951677852348993270e+01,4.560174513181875500e-01,3.672451181976293944e-01,7.371834574410517371e-01,6.901704766146423697e-01
3.980313199105145117e+01,2.441122219456102471e-01,4.735562468051303098e-01,8.277263247668821267e-01,1.526495676204138174e-01
4.008948545861297674e+01,8.797605904124199405e-01,9.698910015122466088e-01,5.030691921406864608e-01,1.073946063779742444e+00
4.037583892617449521e+01,7.270679871134674288e-01,3.449705516602540878e-01,8.580488412565845380e-01,1.012182319256194507e+00
4.066219239373601368e+01,2.250049669211130199e-01,1.146254245752089257e-01,1.340595291418831492e+00,4.327894044210489066e-01
4.094854586129753926e+01,1.033149008344714792e+00,1.253681149512519744e+00,7.047137621867430868e-01,1.308341621659135701e+00
4.123489932885905773e+01,5.547574833978942133e-01,4.214918643444418578e-01,5.356179990013532066e-01,5.348821852778415931e-01
4.152125279642058331e+01,4.799460676782104501e-02,3.464229577463486254e-01,2.738512609570883938e-01,3.176443878673315679e-01
4.180760626398210178e+01,7.822691394259151387e-01,9.927663215278866859e-01,6.306011384341679848e-01,7.945516276785538068e-01
4.209395973154362025e+01,2.427813404647219120e-01,3.665239228700087892e-01,6.810112144969378001e-01,3.501441872245077969e-01
4.238031319910514583e+01,1.955102574961766759e-01,7.889453381993485892e-02,8.604094472089165446e-01,3.212416460647185557e-01
4.266666666666666430e+01,7.975094020326995992e-01,1.064324022084276899e+00,1.092210668995588385e+00,1.011749206561323389e+00
