8.231868286132812500e+02,8.739560546875000000e+02,1.083479858398437500e+03,8.167399291992187500e+02
8.239926757812500000e+02,8.844322509765625000e+02,1.083076904296875000e+03,8.280219726562500000e+02
8.276190185546875000e+02,8.912820434570312500e+02,1.084688598632812500e+03,8.372893676757812500e+02
8.356776733398437500e+02,8.880585937500000000e+02,1.094761962890625000e+03,8.348717651367187500e+02
8.340659179687500000e+02,8.836264038085937500e+02,1.096776611328125000e+03,8.247985229492187500e+02
8.336630249023437500e+02,8.876557006835937500e+02,1.098791259765625000e+03,8.336630249023437500e+02
8.348717651367187500e+02,8.884615478515625000e+02,1.097985351562500000e+03,8.477655639648437500e+02
8.296337280273437500e+02,8.872527465820312500e+02,1.093150146484375000e+03,8.421245117187500000e+02
8.280219726562500000e+02,8.880585937500000000e+02,1.097179443359375000e+03,8.304395751953125000e+02
8.288278198242187500e+02,8.820146484375000000e+02,1.099597045898437500e+03,8.288278198242187500e+02
8.272161254882812500e+02,8.824176025390625000e+02,1.100000000000000000e+03,8.429304199218750000e+02
8.235897216796875000e+02,8.828204956054687500e+02,1.100805908203125000e+03,8.425274658203125000e+02
8.243956298828125000e+02,8.691208496093750000e+02,1.101611694335937500e+03,8.284249267578125000e+02
8.296337280273437500e+02,8.715384521484375000e+02,1.104432250976562500e+03,8.284249267578125000e+02
8.340659179687500000e+02,8.852380981445312500e+02,1.101208740234375000e+03,8.393040161132812500e+02
8.300366210937500000e+02,8.824176025390625000e+02,1.086300415039062500e+03,8.397069702148437500e+02
8.179487304687500000e+02,8.751648559570312500e+02,1.079450561523437500e+03,8.264102783203125000e+02
8.167399291992187500e+02,8.800000000000000000e+02,1.091135498046875000e+03,8.256043701171875000e+02
8.191575317382812500e+02,8.836264038085937500e+02,1.093150146484375000e+03,8.316483764648437500e+02
8.143223266601562500e+02,8.884615478515625000e+02,1.079853515625000000e+03,8.316483764648437500e+02
8.151282348632812500e+02,8.924908447265625000e+02,1.074615356445312500e+03,8.227838745117187500e+02
8.151282348632812500e+02,8.904761962890625000e+02,1.069780273437500000e+03,8.090842285156250000e+02
8.135164794921875000e+02,9.013552856445312500e+02,1.061721557617187500e+03,8.098901367187500000e+02
8.151282348632812500e+02,9.126373901367187500e+02,1.059304077148437500e+03,8.235897216796875000e+02
8.151282348632812500e+02,9.114285888671875000e+02,1.056483520507812500e+03,8.203662719726562500e+02
8.183516235351562500e+02,9.182783813476562500e+02,1.057289428710937500e+03,8.086813354492187500e+02
8.252014770507812500e+02,9.287545776367187500e+02,1.058498168945312500e+03,8.102930297851562500e+02
8.211721801757812500e+02,9.299633789062500000e+02,1.056886474609375000e+03,8.199633789062500000e+02
8.147252807617187500e+02,9.335897216796875000e+02,1.055274780273437500e+03,8.187545776367187500e+02
8.135164794921875000e+02,9.472893676757812500e+02,1.053662963867187500e+03,8.074725341796875000e+02
8.171428833007812500e+02,9.569597167968750000e+02,1.054468872070312500e+03,8.098901367187500000e+02
8.191575317382812500e+02,9.601831665039062500e+02,1.051245361328125000e+03,8.223809814453125000e+02
8.203662719726562500e+02,9.613919677734375000e+02,1.048021972656250000e+03,8.320512695312500000e+02
8.272161254882812500e+02,9.686447143554687500e+02,1.046007324218750000e+03,8.256043701171875000e+02
8.324542236328125000e+02,9.803296508789062500e+02,1.048827880859375000e+03,8.191575317382812500e+02
8.312454223632812500e+02,9.831502075195312500e+02,1.053260131835937500e+03,8.316483764648437500e+02
8.252014770507812500e+02,9.803296508789062500e+02,1.047619018554687500e+03,8.356776733398437500e+02
8.223809814453125000e+02,9.803296508789062500e+02,1.041978027343750000e+03,8.252014770507812500e+02
8.191575317382812500e+02,9.795238037109375000e+02,1.035934082031250000e+03,8.094871826171875000e+02
8.223809814453125000e+02,9.855677490234375000e+02,1.032307739257812500e+03,8.151282348632812500e+02
8.284249267578125000e+02,9.908058471679687500e+02,1.035531127929687500e+03,8.296337280273437500e+02
8.239926757812500000e+02,9.855677490234375000e+02,1.031098876953125000e+03,8.260073242187500000e+02
8.187545776367187500e+02,9.819414062500000000e+02,1.017802185058593750e+03,8.167399291992187500e+02
8.143223266601562500e+02,9.819414062500000000e+02,1.006923095703125000e+03,8.123076782226562500e+02
8.187545776367187500e+02,9.900000000000000000e+02,1.006923095703125000e+03,8.272161254882812500e+02
8.215750732421875000e+02,9.916116943359375000e+02,1.008937744140625000e+03,8.340659179687500000e+02
8.159340820312500000e+02,9.875823974609375000e+02,1.007325988769531250e+03,8.171428833007812500e+02
8.123076782226562500e+02,9.895970458984375000e+02,1.002893798828125000e+03,8.090842285156250000e+02
8.135164794921875000e+02,9.920146484375000000e+02,9.936264038085937500e+02,8.183516235351562500e+02
8.110988769531250000e+02,9.960439453125000000e+02,9.895970458984375000e+02,8.235897216796875000e+02
8.106959838867187500e+02,9.984615478515625000e+02,9.952380981445312500e+02,8.159340820312500000e+02
8.231868286132812500e+02,1.000879150390625000e+03,9.968497924804687500e+02,8.155311279296875000e+02
8.316483764648437500e+02,1.005714294433593750e+03,9.904029541015625000e+02,8.252014770507812500e+02
8.320512695312500000e+02,1.006520141601562500e+03,9.863735961914062500e+02,8.320512695312500000e+02
8.284249267578125000e+02,1.004908447265625000e+03,9.928204956054687500e+02,8.316483764648437500e+02
8.243956298828125000e+02,1.005714294433593750e+03,1.000879150390625000e+03,8.211721801757812500e+02
8.231868286132812500e+02,1.004505493164062500e+03,9.980585937500000000e+02,8.191575317382812500e+02
8.243956298828125000e+02,1.006117187500000000e+03,9.871795043945312500e+02,8.300366210937500000e+02
8.227838745117187500e+02,1.006520141601562500e+03,9.775091552734375000e+02,8.280219726562500000e+02
8.219780273437500000e+02,1.004505493164062500e+03,9.754945068359375000e+02,8.119047851562500000e+02
8.260073242187500000e+02,1.004908447265625000e+03,9.799267578125000000e+02,8.110988769531250000e+02
8.312454223632812500e+02,9.988644409179687500e+02,9.807326049804687500e+02,8.280219726562500000e+02
8.324542236328125000e+02,9.960439453125000000e+02,9.771062011718750000e+02,8.332600708007812500e+02
8.284249267578125000e+02,9.984615478515625000e+02,9.779121093750000000e+02,8.195604248046875000e+02
8.235897216796875000e+02,9.928204956054687500e+02,9.771062011718750000e+02,8.078754882812500000e+02
8.227838745117187500e+02,9.932234497070312500e+02,9.754945068359375000e+02,8.211721801757812500e+02
8.243956298828125000e+02,9.992673950195312500e+02,9.734798583984375000e+02,8.344688720703125000e+02
8.215750732421875000e+02,9.944322509765625000e+02,9.658241577148437500e+02,8.219780273437500000e+02
8.203662719726562500e+02,9.895970458984375000e+02,9.638095092773437500e+02,8.119047851562500000e+02
8.207692260742187500e+02,9.867765502929687500e+02,9.670329589843750000e+02,8.191575317382812500e+02
8.227838745117187500e+02,9.847619018554687500e+02,9.686447143554687500e+02,8.304395751953125000e+02
8.203662719726562500e+02,9.823442993164062500e+02,9.613919677734375000e+02,8.260073242187500000e+02
8.183516235351562500e+02,9.815384521484375000e+02,9.577655639648437500e+02,8.110988769531250000e+02
8.215750732421875000e+02,9.871795043945312500e+02,9.621978149414062500e+02,8.155311279296875000e+02
8.227838745117187500e+02,9.835531005859375000e+02,9.597802124023437500e+02,8.324542236328125000e+02
8.272161254882812500e+02,9.843589477539062500e+02,9.621978149414062500e+02,8.393040161132812500e+02
8.288278198242187500e+02,9.900000000000000000e+02,9.682417602539062500e+02,8.288278198242187500e+02
8.268131713867187500e+02,9.920146484375000000e+02,9.621978149414062500e+02,8.231868286132812500e+02
8.252014770507812500e+02,9.895970458984375000e+02,9.573626098632812500e+02,8.372893676757812500e+02
8.219780273437500000e+02,9.831502075195312500e+02,9.597802124023437500e+02,8.405128173828125000e+02
