6.690552523379103000e-01,4.263793227045002077e+00,4.088955978344359643e+00,-1.581750512143134113e+00
-3.678418631882770296e+00,9.140040873635737029e+00,-5.284254593571411363e+00,-2.626534562519702506e-02
-6.974156344818549513e+00,1.119100986366234096e+01,-1.290286080773156563e+01,6.167898283898241019e-01
-8.686344739839144680e+00,8.805141710435712810e+00,-1.737852470016261108e+01,2.230317579519918575e-02
-8.954820948261355440e+00,2.499517141171333723e+00,-1.802622900208623236e+01,-1.332367072577189004e+00
-8.322515601744102653e+00,-5.029552008569324606e+00,-1.518646856996146255e+01,-2.481428540767758317e+00
-7.315164228980313155e+00,-1.011541941093614838e+01,-1.039340478370724163e+01,-2.610598661935064069e+00
-6.170673274723802670e+00,-1.013163715641236706e+01,-6.001623659278007672e+00,-1.543809668084553666e+00
-4.813378212564223269e+00,-5.056142614951262715e+00,-4.075094016561476629e+00,3.028818688786122926e-01
-3.021306062829375971e+00,2.505252682552122856e+00,-5.094411599033098703e+00,2.398068445365582946e+00
-7.306692176323789090e-01,8.858713452265158494e+00,-7.577250005593055171e+00,4.483268960412234883e+00
1.655441629842795637e+00,1.126221882719421963e+01,-9.186275495960289916e+00,6.480196185674829579e+00
3.258810264413586122e+00,9.175475382417845438e+00,-8.588735834853853390e+00,8.094115867278743437e+00
3.225000376834072924e+00,4.139623712452218385e+00,-6.523804868747973273e+00,8.669200189190396699e+00
1.441049585113335363e+00,-1.327904705570993604e+00,-5.137647477401321439e+00,7.610415901077056233e+00
-1.173859165442594055e+00,-4.974811468719292584e+00,-6.143540914849383583e+00,5.077037761576542074e+00
-3.143286926518940039e+00,-5.584042853760248448e+00,-9.356164295867902325e+00,2.274914156883687699e+00
-3.334004553121769021e+00,-3.190956740090456822e+00,-1.279584780139453315e+01,8.839863818524807959e-01
-1.627049840963423755e+00,1.066516794143943736e+00,-1.425757547771185507e+01,1.849816335649705712e+00
1.046595107909558120e+00,5.371919179295845836e+00,-1.306292534970091523e+01,4.455072056566126371e+00
3.291231979514366301e+00,7.928152416179798934e+00,-1.054434030937042266e+01,6.613005369312765502e+00
4.116654530248140986e+00,7.750177863879642359e+00,-8.845354790948563917e+00,6.399834511781226531e+00
3.540256618063484240e+00,5.131349949761987439e+00,-9.114825100206660480e+00,3.622826531053389143e+00
2.444143965389415474e+00,1.439382157614864655e+00,-1.075078569296586295e+01,-1.789625212539840832e-02
1.786573630062870288e+00,-1.671911695898196548e+00,-1.229675615004163269e+01,-2.380306421217049717e+00
1.896513040156806662e+00,-3.129859259691077700e+00,-1.294001618914222007e+01,-2.606098653480557470e+00
2.463524323881606026e+00,-2.836519584897311930e+00,-1.309489181694219972e+01,-1.592085840575456546e+00
3.025749945702445043e+00,-1.393797210500987482e+00,-1.365703976566600808e+01,-9.965307965704645055e-01
3.286289366257809874e+00,5.350282705984448217e-01,-1.481964377222793949e+01,-1.877710458637276814e+00
3.027596140670100411e+00,2.643918610989662188e+00,-1.560403838708803193e+01,-4.086821188989183007e+00
2.038628173910697061e+00,4.814894668168352432e+00,-1.457588299113391272e+01,-6.611477205151171432e+00
4.011762182201820681e-01,6.619562983495166364e+00,-1.127864008821199526e+01,-8.329539720951840920e+00
-1.146871888441419518e+00,7.202529327624507260e+00,-7.186899988490336177e+00,-8.586175150396753608e+00
-1.356725424013295989e+00,5.921785202888205646e+00,-5.018101648032604167e+00,-7.342173508780952318e+00
7.071232275880388052e-01,3.192642046417132118e+00,-6.518895578690425019e+00,-4.987152145166605877e+00
4.684385988610444862e+00,5.216537587516159036e-01,-1.056577404871068637e+01,-2.104739764344161213e+00
8.632472104116899914e+00,-5.522785556462043166e-01,-1.361865593742849612e+01,6.169464696975577311e-01
9.944710101445357608e+00,3.195144791419283203e-01,-1.247761302644799208e+01,2.455329956450836626e+00
7.061138840621549839e+00,2.087523106960613273e+00,-6.910375533719119723e+00,2.939001707204393909e+00
7.195581912039715755e-01,3.247465488394011945e+00,2.647143220876366221e-01,2.234220114284577008e+00
-6.346255328597998790e+00,2.987029366215753434e+00,5.576776074188358301e+00,1.184762773632295429e+00
-1.108628423758965198e+01,1.624112615409060600e+00,7.477850173995882699e+00,8.181334302691651850e-01
-1.185318772482914618e+01,2.518337033229631761e-01,6.991047236127742259e+00,1.704005131206858481e+00
-8.990130182584573859e+00,2.577450063712542760e-02,6.324521560293156597e+00,3.669061678462453013e+00
-4.268058181798082273e+00,1.432495960687387271e+00,6.937890297992034938e+00,5.956334438694495859e+00
1.164269277203683617e-01,3.771005155384770546e+00,8.584436962626783796e+00,7.603654407931635717e+00
2.481441800411213539e+00,5.259080801221013957e+00,9.837327592491625694e+00,7.884905341645346510e+00
2.377902029766920222e+00,4.084406175134470018e+00,9.484536258806866016e+00,6.724593359065258014e+00
7.926526378785463400e-01,-5.892147530301382330e-02,7.570552143978416915e+00,4.846080643869585813e+00
-5.144115825417512333e-01,-5.186918120897884066e+00,5.194481864530367865e+00,3.407566104296480436e+00
-2.793979614405792122e-01,-7.949450117942903127e+00,3.359078290192187399e+00,3.268381074685038801e+00
1.353298625771356178e+00,-5.881555373476621718e+00,2.127442608551087133e+00,4.416755352210558705e+00
3.030384817428672939e+00,6.016067187075604394e-01,9.293528066486550498e-01,5.978638560740635377e+00
3.260488248900438091e+00,8.051964335318468002e+00,-5.100799916784486410e-01,6.748852029629133220e+00
1.457626677424271877e+00,1.201417463012030851e+01,-1.783172206073284638e+00,5.879008444407218370e+00
-1.699547202310926375e+00,9.930650200019126572e+00,-2.324819878133732143e+00,3.392216879963523724e+00
-4.653006209991553455e+00,2.831729701898655804e+00,-2.143099382035416944e+00,3.026505484214419006e-01
-5.816213414629825884e+00,-5.446151031469662840e+00,-1.939682891415322352e+00,-1.808303960289202150e+00
-4.481678181452131149e+00,-1.082574429144237804e+01,-2.532170154642370719e+00,-1.667834343698252564e+00
-1.287911699791220776e+00,-1.130291801621769743e+01,-4.148072631207331717e+00,8.411135113315565404e-01
2.092698407890844159e+00,-7.479408255428698027e+00,-6.232417447960647117e+00,4.469148838494874987e+00
3.875768163938448030e+00,-1.507662532132901356e+00,-7.940020774642696288e+00,7.248554953934235101e+00
3.099525499086297042e+00,4.237880510029421899e+00,-8.831881942985967626e+00,7.624405527429582996e+00
5.479122543101062892e-02,7.859425640610503194e+00,-9.068293225342953789e+00,5.369191800109689439e+00
-3.908713587966362368e+00,8.176506105555063186e+00,-8.957490853936771913e+00,1.709963848454655766e+00
-7.046864972251976056e+00,5.031226565566006670e+00,-8.523304341820292507e+00,-1.436603891582658665e+00
-8.089375052349911499e+00,-3.984579573965255639e-01,-7.731201704447122403e+00,-2.642000158413515098e+00
-6.891936040600190161e+00,-5.832084463583981027e+00,-7.045357138081327797e+00,-1.742943955119883981e+00
-4.427960191370743814e+00,-8.873902891701478168e+00,-7.361952656644756843e+00,3.092914496646680944e-01
-2.084196343396634177e+00,-8.190904718667388451e+00,-9.095845999701529294e+00,2.284877723741136180e+00
-7.999291048935577297e-01,-4.081705032801287381e+00,-1.143004154047724441e+01,3.433326277461769660e+00
-6.768451195823527167e-01,1.812956088430596635e+00,-1.275115429510744924e+01,3.651939681551286121e+00
-1.188670365071137214e+00,7.262638704808087375e+00,-1.196352599831498154e+01,3.215281103591135725e+00
-1.657520787032660703e+00,1.020821787625265920e+01,-9.400955957836455212e+00,2.508395915787848374e+00
-1.663334991193117007e+00,9.419027974301217299e+00,-6.566695086353489863e+00,1.930132946612888700e+00
-1.245249062012195429e+00,5.029257797173284139e+00,-5.083158949641225277e+00,1.807884757953210464e+00
-8.118904131189647044e-01,-1.312839830085621218e+00,-5.690389654599011138e+00,2.222290545476190982e+00
-7.676076460348322250e-01,-7.002995981733094233e+00,-7.834822191635836930e+00,2.886938556449881066e+00
-1.143590564341316451e+00,-9.635118696399061378e+00,-1.002906290109191900e+01,3.262317699428504802e+00
-1.612213938821456471e+00,-8.139223928829254717e+00,-1.084027659809951061e+01,2.890258811507872672e+00
-1.834958285332680239e+00,-3.249134305605790640e+00,-9.855334056703492607e+00,1.769850941480058060e+00
-1.658033884104570976e+00,2.926781784725743130e+00,-7.763634311880712957e+00,5.385169293971397986e-01
-9.327426248179172541e-01,7.941707379857125382e+00,-5.460864712556067424e+00,2.293733978130116924e-01
6.103339438831417718e-01,1.007384641816817172e+01,-3.199006579563864250e+00,1.568055233308919272e+00
2.978301432393339443e+00,8.896093668863938930e+00,-8.020654787518237683e-01,4.211112839560428256e+00
5.344559396988964650e+00,5.193041669625355183e+00,1.374122888320380875e+00,6.624389991712825498e+00
6.142385250643764394e+00,4.694526572114398055e-01,2.072374497418324690e+00,6.941250602464129393e+00
4.126283386961537403e+00,-3.610135108548492511e+00,2.258225347879300182e-02,4.278677154547008143e+00
-3.983289109665644201e-01,-5.731494505473328616e+00,-4.761369945195770725e+00,-5.273133921089980802e-01
-5.376026433976594632e+00,-5.402458750712809454e+00,-1.062627160901685563e+01,-5.386060072442752755e+00
-8.234898793055256405e+00,-3.216814962906545006e+00,-1.521948614354572449e+01,-8.265722253201545300e+00
-7.698906324662946332e+00,-5.998901914542801306e-01,-1.686316623473519627e+01,-8.389213317724630414e+00
-4.740902810282136670e+00,9.862006206653805007e-01,-1.531560515858567051e+01,-6.528539767517584913e+00
-1.842273962394628928e+00,9.130051212876554301e-01,-1.161341968679569092e+01,-4.297759210351801862e+00
-1.080365168993009828e+00,-2.669186742059692641e-01,-7.401993338412170331e+00,-2.991509521566047436e+00
-2.581302159649141004e+00,-1.243007108945576533e+00,-4.234547302709032124e+00,-2.768832525579698611e+00
-4.605345984332164022e+00,-8.798106456286776123e-01,-2.992861997442605837e+00,-2.715190314369155811e+00
-5.109982470836318846e+00,9.414737843896029412e-01,-3.475488670978281736e+00,-1.681876425356055194e+00
-3.373649071814020850e+00,3.176044598343019221e+00,-4.441401007841379034e+00,7.432884140624602676e-01
-3.718319120654139942e-01,4.335374414637943374e+00,-4.411823316119972027e+00,3.820444037576771645e+00
2.155077115780264396e+00,3.585091577626807524e+00,-2.895486702087715969e+00,6.050834591478654545e+00
2.967717594072702081e+00,1.384381119219907585e+00,-9.850078293527504414e-01,6.104663659951556021e+00
1.992994762583700119e+00,-8.426217274130548551e-01,-5.388016814286838985e-01,3.697891783233578256e+00
1.574520261319402592e-01,-1.757587755507277416e+00,-2.500203022299762878e+00,-1.530967611736292200e-01
-1.305587228160689950e+00,-1.061395307839281488e+00,-5.933241385158410708e+00,-3.706538342157832844e+00
-1.628033335921751590e+00,3.925346857787181953e-01,-8.750907043445122824e+00,-5.533158153334129636e+00
-9.402393117320716476e-01,1.361322097584749313e+00,-9.417743607921298832e+00,-5.274887652699529639e+00
